"날짜","종가","시가","고가","저가","거래량","변동 %"
"2021- 07- 23","39,091,000","37,925,000","39,100,000","37,790,000","4.62K","3.06%"
"2021- 07- 22","37,930,000","38,013,000","38,460,000","37,437,000","4.21K","-0.22%"
"2021- 07- 21","38,012,000","35,281,000","38,360,000","35,000,000","6.88K","7.56%"
"2021- 07- 20","35,339,000","36,799,000","36,936,000","34,843,000","7.00K","-3.97%"
"2021- 07- 19","36,799,000","37,599,000","37,700,000","36,504,000","4.21K","-2.28%"
"2021- 07- 18","37,658,000","37,201,000","38,170,000","37,012,000","3.69K","1.21%"
"2021- 07- 17","37,208,000","37,189,000","37,672,000","36,847,000","3.53K","0.03%"
"2021- 07- 16","37,198,000","37,598,000","38,043,000","36,757,000","5.69K","-1.08%"
"2021- 07- 15","37,606,000","38,594,000","39,041,000","37,091,000","7.36K","-2.55%"
"2021- 07- 14","38,592,000","38,767,000","38,972,000","37,600,000","6.51K","-0.45%"
"2021- 07- 13","38,766,000","39,176,000","39,353,000","38,298,000","4.60K","-1.08%"
"2021- 07- 12","39,191,000","40,194,000","40,570,000","38,850,000","5.36K","-2.51%"
"2021- 07- 11","40,200,000","39,624,000","40,580,000","39,252,000","3.89K","1.41%"
"2021- 07- 10","39,641,000","39,820,000","40,300,000","39,211,000","4.16K","-0.45%"
"2021- 07- 09","39,819,000","39,036,000","40,064,000","38,135,000","6.16K","1.96%"
"2021- 07- 08","39,052,000","39,743,000","39,911,000","38,200,000","8.17K","-1.74%"
"2021- 07- 07","39,743,000","39,814,000","40,721,000","39,741,000","5.76K","-0.13%"
"2021- 07- 06","39,796,000","39,471,000","40,382,000","39,471,000","5.10K","0.85%"
"2021- 07- 05","39,459,000","40,909,000","40,909,000","39,144,000","8.68K","-3.57%"
"2021- 07- 04","40,921,000","41,212,000","41,260,000","40,921,000","4.98K","1.34%"
"2021- 07- 03","40,380,000","39,467,000","40,380,000","39,038,000","4.44K","2.38%"
"2021- 07- 02","39,440,000","39,351,000","39,680,000","39,205,000","6.43K","0.31%"
"2021- 07- 01","39,320,000","40,674,000","40,674,000","38,978,000","9.13K","-3.30%"
"2021- 06- 30","40,663,000","41,529,000","41,529,000","40,610,000","9.20K","-2.12%"
"2021- 06- 29","41,542,000","39,971,000","41,542,000","39,971,000","13.19K","3.96%"
"2021- 06- 28","39,958,000","39,977,000","39,977,000","39,548,000","12.72K","-0.10%"
"2021- 06- 27","39,999,000","37,638,000","39,999,000","37,638,000","12.42K","6.29%"
"2021- 06- 26","37,631,000","37,152,000","37,631,000","36,682,000","13.30K","1.29%"
"2021- 06- 25","37,152,000","40,132,000","40,440,000","37,152,000","14.57K","-7.43%"
"2021- 06- 24","40,134,000","39,078,000","40,134,000","39,029,000","11.79K","2.63%"
"2021- 06- 23","39,105,000","37,784,000","39,105,000","37,784,000","17.70K","3.50%"
"2021- 06- 22","37,783,000","37,398,000","38,075,000","37,121,000","29.98K","0.64%"
"2021- 06- 21","37,544,000","41,846,000","41,846,000","37,544,000","23.10K","-10.29%"
"2021- 06- 20","41,849,000","42,098,000","42,098,000","41,849,000","13.18K","-0.53%"
"2021- 06- 19","42,070,000","42,582,000","42,582,000","41,624,000","9.40K","-1.17%"
"2021- 06- 18","42,567,000","44,819,000","44,819,000","42,567,000","15.16K","-5.02%"
"2021- 06- 17","44,818,000","45,261,000","45,893,000","44,818,000","10.71K","-0.98%"
"2021- 06- 16","45,261,000","46,375,000","46,460,000","45,219,000","10.78K","-2.47%"
"2021- 06- 15","46,409,000","46,501,000","46,501,000","46,110,000","10.58K","-0.24%"
"2021- 06- 14","46,519,000","44,796,000","46,841,000","44,796,000","18.92K","3.94%"
"2021- 06- 13","44,754,000","41,405,000","44,754,000","41,168,000","12.43K","8.13%"
"2021- 06- 12","41,389,000","43,699,000","43,699,000","41,389,000","15.75K","-5.24%"
"2021- 06- 11","43,676,000","42,842,000","43,676,000","42,842,000","16.34K","2.06%"
"2021- 06- 10","42,795,000","43,282,000","44,172,000","42,795,000","16.17K","-1.13%"
"2021- 06- 09","43,282,000","38,515,000","43,282,000","38,515,000","17.85K","12.42%"
"2021- 06- 08","38,501,000","39,066,000","39,066,000","37,794,000","12.53K","-1.48%"
"2021- 06- 07","39,080,000","41,821,000","41,957,000","39,080,000","8.58K","-6.46%"
"2021- 06- 06","41,780,000","41,943,000","42,063,000","41,780,000","4.78K","-0.38%"
"2021- 06- 05","41,941,000","42,966,000","43,133,000","41,941,000","6.89K","-2.30%"
"2021- 06- 04","42,927,000","45,431,000","45,431,000","42,927,000","9.70K","-5.50%"
"2021- 06- 03","45,427,000","43,743,000","45,427,000","43,743,000","8.77K","3.85%"
"2021- 06- 02","43,744,000","43,209,000","44,284,000","43,011,000","7.40K","1.26%"
"2021- 06- 01","43,200,000","43,727,000","43,727,000","42,997,000","9.08K","-1.28%"
"2021- 05- 31","43,760,000","43,176,000","43,760,000","42,070,000","10.11K","1.35%"
"2021- 05- 30","43,177,000","42,688,000","43,177,000","41,242,000","9.19K","1.07%"
"2021- 05- 29","42,721,000","43,712,000","43,960,000","42,321,000","10.63K","-2.29%"
"2021- 05- 28","43,723,000","46,610,000","46,610,000","43,560,000","14.68K","-6.00%"
"2021- 05- 27","46,514,000","47,320,000","47,333,000","45,720,000","10.35K","-1.71%"
"2021- 05- 26","47,325,000","47,155,000","47,636,000","47,155,000","11.38K","0.69%"
"2021- 05- 25","47,000,000","46,968,000","47,000,000","46,808,000","15.38K","0.22%"
"2021- 05- 24","46,896,000","42,688,000","46,896,000","42,688,000","22.35K","10.42%"
"2021- 05- 23","42,470,000","47,460,000","47,460,000","41,508,000","27.38K","-10.44%"
"2021- 05- 22","47,420,000","48,968,000","48,968,000","45,654,000","16.60K","-3.45%"
"2021- 05- 21","49,112,000","51,328,000","51,328,000","47,862,000","22.20K","-4.30%"
"2021- 05- 20","51,318,000","50,377,000","51,318,000","49,470,000","21.35K","1.82%"
"2021- 05- 19","50,400,000","53,391,000","53,391,000","49,177,000","40.11K","-5.68%"
"2021- 05- 18","53,437,000","54,039,000","55,697,000","53,437,000","15.07K","-1.15%"
"2021- 05- 17","54,057,000","57,664,000","57,664,000","52,439,000","27.45K","-6.20%"
"2021- 05- 16","57,633,000","58,893,000","59,999,000","57,295,000","16.55K","-1.91%"
"2021- 05- 15","58,755,000","61,773,000","61,773,000","58,755,000","17.51K","-4.89%"
"2021- 05- 14","61,776,000","63,102,000","63,102,000","61,660,000","13.22K","-2.01%"
"2021- 05- 13","63,040,000","61,598,000","63,040,000","61,598,000","22.54K","2.07%"
"2021- 05- 12","61,764,000","69,741,000","70,338,000","61,764,000","22.00K","-11.41%"
"2021- 05- 11","69,718,000","70,902,000","70,902,000","67,658,000","11.91K","-1.69%"
"2021- 05- 10","70,913,000","71,567,000","71,854,000","70,913,000","13.09K","-0.78%"
"2021- 05- 09","71,470,000","71,728,000","71,728,000","70,549,000","11.78K","-0.39%"
"2021- 05- 08","71,749,000","68,629,000","71,749,000","68,629,000","12.55K","4.52%"
"2021- 05- 07","68,647,000","68,749,000","68,749,000","67,379,000","12.05K","-0.15%"
"2021- 05- 06","68,749,000","68,670,000","69,534,000","68,189,000","13.08K","-0.01%"
"2021- 05- 05","68,759,000","66,567,000","68,759,000","66,567,000","11.72K","2.54%"
"2021- 05- 04","67,057,000","69,978,000","69,978,000","67,057,000","12.53K","-4.21%"
"2021- 05- 03","70,007,000","68,445,000","70,525,000","68,445,000","9.42K","2.27%"
"2021- 05- 02","68,452,000","69,041,000","69,041,000","67,845,000","7.97K","-0.83%"
"2021- 05- 01","69,022,000","67,949,000","69,022,000","67,949,000","9.86K","1.50%"
"2021- 04- 30","68,002,000","63,839,000","68,002,000","63,839,000","18.31K","6.54%"
"2021- 04- 29","63,830,000","64,100,000","64,100,000","63,263,000","9.27K","-0.42%"
"2021- 04- 28","64,100,000","64,753,000","64,753,000","63,119,000","8.30K","-1.03%"
"2021- 04- 27","64,766,000","64,195,000","64,766,000","64,099,000","8.00K","0.89%"
"2021- 04- 26","64,192,000","59,859,000","64,192,000","59,859,000","10.20K","7.21%"
"2021- 04- 25","59,876,000","60,853,000","60,853,000","59,575,000","8.79K","-1.61%"
"2021- 04- 24","60,853,000","60,900,000","61,118,000","59,099,000","9.18K","-0.06%"
"2021- 04- 23","60,890,000","59,945,000","60,890,000","58,709,000","21.93K","1.48%"
"2021- 04- 22","60,000,000","68,197,000","68,197,000","60,000,000","20.63K","-11.91%"
"2021- 04- 21","68,109,000","70,402,000","70,402,000","68,109,000","8.56K","-3.12%"
"2021- 04- 20","70,304,000","71,425,000","71,425,000","69,052,000","15.74K","-1.57%"
"2021- 04- 19","71,425,000","75,692,000","76,170,000","71,425,000","11.87K","-5.62%"
"2021- 04- 18","75,675,000","77,984,000","78,201,000","73,170,000","16.04K","-2.87%"
"2021- 04- 17","77,908,000","79,349,000","79,349,000","77,908,000","6.40K","-1.81%"
"2021- 04- 16","79,346,000","79,670,000","80,602,000","78,994,000","10.05K","-0.41%"
"2021- 04- 15","79,672,000","80,401,000","80,401,000","79,199,000","7.37K","-0.91%"
"2021- 04- 14","80,402,000","80,619,000","81,836,000","80,359,000","10.66K","-0.37%"
"2021- 04- 13","80,700,000","78,177,000","80,856,000","78,177,000","11.17K","3.23%"
"2021- 04- 12","78,178,000","78,853,000","78,853,000","78,178,000","6.31K","-0.83%"
"2021- 04- 11","78,835,000","78,531,000","79,000,000","78,531,000","7.34K","0.46%"
"2021- 04- 10","78,477,000","76,066,000","78,934,000","76,066,000","9.22K","3.21%"
"2021- 04- 09","76,037,000","75,323,000","76,037,000","74,966,000","9.14K","0.95%"
"2021- 04- 08","75,323,000","73,059,000","75,323,000","71,685,000","9.10K","3.35%"
"2021- 04- 07","72,884,000","77,944,000","79,201,000","69,273,000","19.13K","-6.46%"
"2021- 04- 06","77,919,000","78,770,000","78,770,000","77,919,000","10.82K","-1.05%"
"2021- 04- 05","78,745,000","73,950,000","78,745,000","73,950,000","13.42K","6.54%"
"2021- 04- 04","73,908,000","72,170,000","73,945,000","72,170,000","6.58K","2.39%"
"2021- 04- 03","72,186,000","73,855,000","74,856,000","72,186,000","9.27K","-2.38%"
"2021- 04- 02","73,943,000","72,729,000","74,136,000","72,729,000","8.71K","1.67%"
"2021- 04- 01","72,729,000","71,512,000","72,740,000","71,512,000","9.17K","1.71%"
"2021- 03- 31","71,503,000","70,788,000","71,503,000","69,795,000","9.83K","1.01%"
"2021- 03- 30","70,789,000","68,701,000","70,789,000","68,512,000","7.70K","3.05%"
"2021- 03- 29","68,693,000","67,159,000","68,693,000","66,657,000","8.06K","2.28%"
"2021- 03- 28","67,159,000","66,591,000","67,159,000","66,591,000","4.65K","0.76%"
"2021- 03- 27","66,652,000","65,660,000","66,842,000","65,581,000","5.96K","1.51%"
"2021- 03- 26","65,660,000","63,319,000","65,660,000","63,319,000","8.08K","3.67%"
"2021- 03- 25","63,335,000","64,762,000","65,000,000","63,114,000","10.46K","-2.25%"
"2021- 03- 24","64,792,000","65,465,000","67,168,000","64,792,000","11.36K","-1.03%"
"2021- 03- 23","65,465,000","64,725,000","66,188,000","64,580,000","9.96K","1.14%"
"2021- 03- 22","64,726,000","67,063,000","67,865,000","64,726,000","8.36K","-3.57%"
"2021- 03- 21","67,122,000","67,848,000","68,127,000","65,902,000","8.10K","-1.07%"
"2021- 03- 20","67,849,000","67,911,000","69,102,000","67,849,000","8.02K","-0.09%"
"2021- 03- 19","67,911,000","67,140,000","68,616,000","67,140,000","8.68K","1.15%"
"2021- 03- 18","67,139,000","68,499,000","68,850,000","67,139,000","11.43K","-1.91%"
"2021- 03- 17","68,445,000","66,023,000","68,445,000","63,367,000","14.32K","3.71%"
"2021- 03- 16","65,996,000","64,536,000","65,996,000","63,118,000","13.51K","2.33%"
"2021- 03- 15","64,495,000","68,568,000","68,568,000","64,495,000","18.72K","-6.03%"
"2021- 03- 14","68,630,000","70,628,000","70,757,000","68,630,000","7.20K","-2.79%"
"2021- 03- 13","70,600,000","66,607,000","70,600,000","66,607,000","11.16K","6.00%"
"2021- 03- 12","66,605,000","66,245,000","66,641,000","65,500,000","9.02K","0.61%"
"2021- 03- 11","66,200,000","64,368,000","66,200,000","64,368,000","10.29K","2.80%"
"2021- 03- 10","64,400,000","62,950,000","64,403,000","62,950,000","11.75K","2.31%"
"2021- 03- 09","62,949,000","59,821,000","62,949,000","59,821,000","9.56K","5.31%"
"2021- 03- 08","59,774,000","58,200,000","59,774,000","58,068,000","8.03K","2.70%"
"2021- 03- 07","58,200,000","56,300,000","58,200,000","56,300,000","7.15K","3.52%"
"2021- 03- 06","56,221,000","56,680,000","56,680,000","55,211,000","5.61K","-0.77%"
"2021- 03- 05","56,655,000","56,410,000","56,655,000","54,767,000","8.36K","0.43%"
"2021- 03- 04","56,411,000","57,934,000","58,816,000","56,142,000","11.82K","-2.67%"
"2021- 03- 03","57,958,000","56,007,000","58,564,000","56,007,000","10.75K","3.50%"
"2021- 03- 02","55,999,000","56,354,000","56,354,000","55,748,000","9.26K","-0.80%"
"2021- 03- 01","56,448,000","51,798,000","56,448,000","51,798,000","11.30K","8.97%"
"2021- 02- 28","51,800,000","53,491,000","53,491,000","50,114,000","11.51K","-3.03%"
"2021- 02- 27","53,420,000","53,835,000","54,450,000","53,420,000","7.40K","-0.84%"
"2021- 02- 26","53,872,000","54,128,000","54,128,000","53,801,000","13.30K","-0.43%"
"2021- 02- 25","54,105,000","56,501,000","57,171,000","54,105,000","15.92K","-4.19%"
"2021- 02- 24","56,473,000","55,110,000","56,696,000","55,110,000","19.01K","2.48%"
"2021- 02- 23","55,106,000","61,741,000","61,741,000","54,510,000","36.04K","-10.69%"
"2021- 02- 22","61,701,000","65,420,000","65,420,000","61,701,000","28.41K","-5.68%"
"2021- 02- 21","65,417,000","64,252,000","65,417,000","64,252,000","9.00K","1.78%"
"2021- 02- 20","64,276,000","63,679,000","65,227,000","63,679,000","16.37K","0.99%"
"2021- 02- 19","63,644,000","57,853,000","63,644,000","57,853,000","12.50K","10.02%"
"2021- 02- 18","57,850,000","57,484,000","57,945,000","57,179,000","9.07K","0.64%"
"2021- 02- 17","57,484,000","54,799,000","57,611,000","54,799,000","11.56K","4.97%"
"2021- 02- 16","54,761,000","52,533,000","54,761,000","52,533,000","11.83K","4.27%"
"2021- 02- 15","52,518,000","52,706,000","52,706,000","51,781,000","8.79K","-0.37%"
"2021- 02- 14","52,711,000","50,662,000","52,711,000","50,662,000","11.36K","4.08%"
"2021- 02- 13","50,644,000","50,840,000","51,001,000","50,570,000","7.05K","-0.38%"
"2021- 02- 12","50,838,000","51,403,000","52,000,000","50,838,000","8.91K","-1.09%"
"2021- 02- 11","51,399,000","48,549,000","51,399,000","48,549,000","12.30K","5.85%"
"2021- 02- 10","48,560,000","48,769,000","48,965,000","48,244,000","11.59K","-0.47%"
"2021- 02- 09","48,789,000","49,159,000","49,810,000","48,789,000","18.28K","-0.48%"
"2021- 02- 08","49,025,000","41,931,000","49,025,000","41,723,000","25.47K","16.95%"
"2021- 02- 07","41,921,000","41,699,000","41,921,000","41,208,000","8.43K","0.55%"
"2021- 02- 06","41,690,000","40,421,000","43,081,000","40,421,000","12.81K","3.16%"
"2021- 02- 05","40,414,000","39,799,000","40,414,000","39,799,000","7.78K","1.52%"
"2021- 02- 04","39,810,000","39,358,000","40,180,000","39,358,000","14.56K","1.18%"
"2021- 02- 03","39,345,000","37,935,000","39,345,000","37,935,000","9.77K","3.70%"
"2021- 02- 02","37,940,000","36,569,000","37,940,000","36,400,000","9.65K","3.63%"
"2021- 02- 01","36,610,000","36,401,000","37,150,000","36,401,000","13.78K","0.54%"
"2021- 01- 31","36,414,000","37,087,000","37,087,000","36,331,000","11.39K","-1.66%"
"2021- 01- 30","37,029,000","37,513,000","37,513,000","36,691,000","12.48K","-1.32%"
"2021- 01- 29","37,523,000","36,624,000","40,352,000","36,287,000","33.57K","2.48%"
"2021- 01- 28","36,616,000","34,293,000","36,616,000","34,293,000","9.45K","6.77%"
"2021- 01- 27","34,293,000","35,930,000","35,930,000","34,293,000","9.36K","-4.56%"
"2021- 01- 26","35,930,000","36,049,000","36,049,000","35,715,000","8.49K","-0.26%"
