"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 01- 26","731.00","709.00","737.00","702.00","160.21M","3.25%"
"2024- 01- 25","708.00","713.00","714.00","698.00","125.36M","-0.70%"
"2024- 01- 24","713.00","720.00","720.00","705.00","130.35M","-0.83%"
"2024- 01- 23","719.00","729.00","736.00","689.00","320.07M","-1.37%"
"2024- 01- 22","729.00","755.00","758.00","723.00","185.67M","-3.44%"
"2024- 01- 21","755.00","764.00","768.00","754.00","72.17M","-1.05%"
"2024- 01- 20","763.00","754.00","766.00","745.00","86.64M","1.06%"
"2024- 01- 19","755.00","765.00","769.00","729.00","195.79M","-1.44%"
"2024- 01- 18","766.00","782.00","782.00","760.00","145.05M","-2.05%"
"2024- 01- 17","782.00","791.00","791.00","777.00","111.23M","-1.14%"
"2024- 01- 16","791.00","791.00","796.00","782.00","135.76M","0.00%"
"2024- 01- 15","791.00","792.00","810.00","783.00","152.24M","-0.13%"
"2024- 01- 14","792.00","791.00","815.00","786.00","145.33M","0.13%"
"2024- 01- 13","791.00","791.00","798.00","772.00","154.75M","0.13%"
"2024- 01- 12","790.00","825.00","827.00","779.00","318.73M","-4.24%"
"2024- 01- 11","825.00","819.00","849.00","800.00","479.68M","0.86%"
"2024- 01- 10","818.00","763.00","835.00","739.00","434.57M","7.21%"
"2024- 01- 09","763.00","776.00","777.00","748.00","237.85M","-1.55%"
"2024- 01- 08","775.00","742.00","800.00","733.00","481.70M","4.59%"
"2024- 01- 07","741.00","767.00","778.00","734.00","172.74M","-3.26%"
"2024- 01- 06","766.00","774.00","774.00","754.00","113.59M","-1.03%"
"2024- 01- 05","774.00","791.00","793.00","755.00","200.04M","-2.15%"
"2024- 01- 04","791.00","796.00","800.00","769.00","247.11M","-0.75%"
"2024- 01- 03","797.00","837.00","853.00","701.00","692.34M","-4.89%"
"2024- 01- 02","838.00","839.00","851.00","835.00","202.15M","-0.12%"
"2024- 01- 01","839.00","832.00","840.00","825.00","109.77M","0.96%"
"2023- 12- 31","831.00","836.00","841.00","826.00","99.72M","-0.48%"
"2023- 12- 30","835.00","836.00","845.00","831.00","110.81M","0.12%"
"2023- 12- 29","834.00","847.00","848.00","829.00","184.71M","-1.53%"
"2023- 12- 28","847.00","846.00","873.00","839.00","318.81M","0.00%"
"2023- 12- 27","847.00","833.00","854.00","821.00","193.21M","1.68%"
"2023- 12- 26","833.00","860.00","861.00","820.00","213.46M","-3.03%"
"2023- 12- 25","859.00","825.00","866.00","819.00","304.46M","4.12%"
"2023- 12- 24","825.00","839.00","845.00","821.00","171.90M","-1.67%"
"2023- 12- 23","839.00","846.00","847.00","833.00","108.18M","-0.71%"
"2023- 12- 22","845.00","846.00","860.00","837.00","218.51M","-0.12%"
"2023- 12- 21","846.00","838.00","846.00","831.00","150.22M","0.95%"
"2023- 12- 20","838.00","827.00","848.00","820.00","182.94M","1.33%"
"2023- 12- 19","827.00","835.00","838.00","816.00","143.06M","-0.84%"
"2023- 12- 18","834.00","837.00","841.00","794.00","336.42M","-0.36%"
"2023- 12- 17","837.00","850.00","853.00","835.00","112.63M","-1.65%"
"2023- 12- 16","851.00","852.00","857.00","843.00","103.10M","-0.12%"
"2023- 12- 15","852.00","862.00","882.00","851.00","215.05M","-1.16%"
"2023- 12- 14","862.00","864.00","870.00","848.00","230.64M","-0.35%"
"2023- 12- 13","865.00","859.00","876.00","835.00","247.21M","0.70%"
"2023- 12- 12","859.00","854.00","865.00","845.00","261.00M","0.70%"
"2023- 12- 11","853.00","903.00","906.00","833.00","434.85M","-5.64%"
"2023- 12- 10","904.00","905.00","919.00","885.00","217.78M","-0.11%"
"2023- 12- 09","905.00","914.00","950.00","904.00","484.48M","-1.09%"
"2023- 12- 08","915.00","881.00","918.00","871.00","355.98M","3.86%"
"2023- 12- 07","881.00","882.00","900.00","856.00","359.01M","-0.11%"
"2023- 12- 06","882.00","848.00","885.00","845.00","466.42M","4.01%"
"2023- 12- 05","848.00","845.00","852.00","826.00","242.56M","0.36%"
"2023- 12- 04","845.00","836.00","861.00","829.00","318.70M","1.20%"
"2023- 12- 03","835.00","827.00","847.00","825.00","161.35M","1.09%"
"2023- 12- 02","826.00","818.00","828.00","817.00","84.81M","0.85%"
"2023- 12- 01","819.00","813.00","822.00","809.00","94.68M","0.86%"
"2023- 11- 30","812.00","817.00","817.00","805.00","112.04M","-0.49%"
"2023- 11- 29","816.00","816.00","823.00","811.00","110.44M","0.00%"
"2023- 11- 28","816.00","815.00","820.00","801.00","119.90M","0.25%"
"2023- 11- 27","814.00","825.00","828.00","804.00","160.77M","-1.45%"
"2023- 11- 26","826.00","832.00","851.00","822.00","190.07M","-0.84%"
"2023- 11- 25","833.00","832.00","835.00","824.00","78.91M","0.12%"
"2023- 11- 24","832.00","831.00","836.00","827.00","142.45M","0.24%"
"2023- 11- 23","830.00","818.00","833.00","811.00","161.24M","1.72%"
"2023- 11- 22","816.00","784.00","822.00","784.00","167.37M","4.08%"
"2023- 11- 21","784.00","822.00","826.00","784.00","220.74M","-4.62%"
"2023- 11- 20","822.00","833.00","836.00","820.00","119.98M","-1.32%"
"2023- 11- 19","833.00","821.00","842.00","810.00","156.77M","1.59%"
"2023- 11- 18","820.00","827.00","827.00","799.00","122.90M","-0.73%"
"2023- 11- 17","826.00","826.00","839.00","798.00","238.73M","-0.12%"
"2023- 11- 16","827.00","864.00","873.00","822.00","321.37M","-4.28%"
"2023- 11- 15","864.00","850.00","867.00","832.00","247.25M","1.77%"
"2023- 11- 14","849.00","902.00","904.00","835.00","449.35M","-5.88%"
"2023- 11- 13","902.00","881.00","1,000.00","869.00","556.12M","2.38%"
"2023- 11- 12","881.00","887.00","893.00","868.00","178.88M","-0.56%"
"2023- 11- 11","886.00","886.00","926.00","863.00","413.18M","0.00%"
"2023- 11- 10","886.00","898.00","898.00","864.00","378.11M","-1.23%"
"2023- 11- 09","897.00","915.00","938.00","861.00","635.21M","-1.97%"
"2023- 11- 08","915.00","916.00","933.00","898.00","297.21M","-0.11%"
"2023- 11- 07","916.00","954.00","954.00","882.00","451.13M","-3.88%"
"2023- 11- 06","953.00","888.00","977.00","883.00","699.00M","7.32%"
"2023- 11- 05","888.00","825.00","890.00","824.00","478.65M","7.64%"
"2023- 11- 04","825.00","823.00","831.00","819.00","152.28M","0.24%"
"2023- 11- 03","823.00","823.00","825.00","798.00","220.52M","-0.12%"
"2023- 11- 02","824.00","826.00","844.00","802.00","330.89M","-0.12%"
"2023- 11- 01","825.00","814.00","834.00","793.00","303.64M","1.48%"
"2023- 10- 31","813.00","783.00","846.00","767.00","573.16M","3.96%"
"2023- 10- 30","782.00","753.00","794.00","748.00","322.73M","3.85%"
"2023- 10- 29","753.00","741.00","760.00","738.00","136.84M","1.62%"
"2023- 10- 28","741.00","738.00","747.00","736.00","92.07M","0.41%"
"2023- 10- 27","738.00","747.00","753.00","733.00","133.19M","-1.20%"
"2023- 10- 26","747.00","749.00","768.00","736.00","264.50M","-0.27%"
"2023- 10- 25","749.00","753.00","761.00","733.00","220.33M","-0.40%"
"2023- 10- 24","752.00","731.00","789.00","715.00","658.64M","2.87%"
"2023- 10- 23","731.00","702.00","735.00","702.00","309.48M","3.98%"
"2023- 10- 22","703.00","703.00","708.00","695.00","112.92M","0.00%"
"2023- 10- 21","703.00","700.00","719.00","693.00","155.06M","0.57%"
"2023- 10- 20","699.00","706.00","722.00","689.00","355.65M","-1.13%"
"2023- 10- 19","707.00","667.00","713.00","654.00","336.38M","6.00%"
"2023- 10- 18","667.00","669.00","672.00","664.00","123.83M","-0.15%"
"2023- 10- 17","668.00","676.00","676.00","664.00","123.96M","-1.04%"
"2023- 10- 16","675.00","665.00","694.00","663.00","220.86M","1.50%"
"2023- 10- 15","665.00","667.00","670.00","663.00","101.61M","-0.15%"
"2023- 10- 14","666.00","668.00","671.00","665.00","69.40M","-0.15%"
"2023- 10- 13","667.00","663.00","673.00","659.00","96.56M","0.76%"
"2023- 10- 12","662.00","667.00","667.00","649.00","151.46M","-0.75%"
"2023- 10- 11","667.00","676.00","677.00","656.00","157.48M","-1.48%"
"2023- 10- 10","677.00","685.00","685.00","672.00","115.65M","-1.17%"
"2023- 10- 09","685.00","703.00","708.00","675.00","188.41M","-2.56%"
"2023- 10- 08","703.00","708.00","711.00","702.00","59.03M","-0.85%"
"2023- 10- 07","709.00","710.00","712.00","706.00","46.82M","-0.14%"
"2023- 10- 06","710.00","710.00","715.00","705.00","101.91M","0.14%"
"2023- 10- 05","709.00","721.00","721.00","703.00","141.98M","-1.66%"
"2023- 10- 04","721.00","731.00","737.00","708.00","300.57M","-1.37%"
"2023- 10- 03","731.00","697.00","747.00","690.00","272.44M","4.88%"
"2023- 10- 02","697.00","708.00","713.00","694.00","129.90M","-1.55%"
"2023- 10- 01","708.00","700.00","709.00","696.00","95.01M","1.29%"
"2023- 09- 30","699.00","705.00","707.00","697.00","112.43M","-0.99%"
"2023- 09- 29","706.00","690.00","745.00","688.00","426.95M","2.47%"
"2023- 09- 28","689.00","683.00","692.00","678.00","119.68M","1.03%"
"2023- 09- 27","682.00","681.00","690.00","677.00","115.48M","0.29%"
"2023- 09- 26","680.00","682.00","688.00","676.00","103.15M","-0.15%"
"2023- 09- 25","681.00","679.00","684.00","666.00","122.65M","0.15%"
"2023- 09- 24","680.00","687.00","692.00","677.00","80.19M","-1.16%"
"2023- 09- 23","688.00","693.00","695.00","685.00","63.59M","-0.72%"
"2023- 09- 22","693.00","686.00","699.00","683.00","91.65M","0.87%"
"2023- 09- 21","687.00","700.00","702.00","678.00","146.06M","-2.00%"
"2023- 09- 20","701.00","688.00","706.00","684.00","182.11M","1.89%"
"2023- 09- 19","688.00","675.00","692.00","672.00","128.75M","1.78%"
"2023- 09- 18","676.00","665.00","681.00","659.00","138.74M","1.65%"
"2023- 09- 17","665.00","677.00","677.00","663.00","106.08M","-1.77%"
"2023- 09- 16","677.00","675.00","681.00","673.00","115.81M","0.45%"
"2023- 09- 15","674.00","661.00","685.00","660.00","203.57M","1.97%"
"2023- 09- 14","661.00","654.00","668.00","651.00","143.85M","1.23%"
"2023- 09- 13","653.00","652.00","664.00","645.00","160.55M","0.31%"
"2023- 09- 12","651.00","647.00","659.00","641.00","186.10M","0.62%"
"2023- 09- 11","647.00","678.00","679.00","637.00","267.41M","-4.43%"
"2023- 09- 10","677.00","686.00","686.00","676.00","77.91M","-1.31%"
"2023- 09- 09","686.00","686.00","688.00","683.00","44.12M","0.00%"
"2023- 09- 08","686.00","685.00","689.00","676.00","91.06M","0.15%"
"2023- 09- 07","685.00","684.00","688.00","676.00","87.41M","0.29%"
"2023- 09- 06","683.00","687.00","688.00","673.00","95.28M","-0.58%"
"2023- 09- 05","687.00","689.00","689.00","680.00","107.37M","-0.29%"
"2023- 09- 04","689.00","686.00","695.00","677.00","113.60M","0.44%"
"2023- 09- 03","686.00","679.00","697.00","676.00","95.13M","1.03%"
"2023- 09- 02","679.00","682.00","685.00","674.00","122.47M","-0.44%"
"2023- 09- 01","682.00","699.00","700.00","671.00","200.96M","-2.29%"
"2023- 08- 31","698.00","718.00","720.00","693.00","162.16M","-2.65%"
"2023- 08- 30","717.00","729.00","729.00","709.00","155.95M","-1.51%"
"2023- 08- 29","728.00","707.00","743.00","696.00","286.68M","3.12%"
"2023- 08- 28","706.00","711.00","711.00","694.00","110.56M","-0.56%"
"2023- 08- 27","710.00","712.00","720.00","706.00","70.65M","-0.28%"
"2023- 08- 26","712.00","716.00","717.00","705.00","68.92M","-0.56%"
"2023- 08- 25","716.00","705.00","722.00","691.00","196.10M","1.56%"
"2023- 08- 24","705.00","720.00","722.00","697.00","120.30M","-2.08%"
"2023- 08- 23","720.00","713.00","728.00","706.00","134.25M","0.98%"
"2023- 08- 22","713.00","717.00","719.00","694.00","167.35M","-0.70%"
"2023- 08- 21","718.00","738.00","741.00","698.00","229.27M","-2.71%"
"2023- 08- 20","738.00","717.00","765.00","714.00","346.83M","2.93%"
"2023- 08- 19","717.00","696.00","724.00","691.00","221.14M","3.02%"
"2023- 08- 18","696.00","697.00","715.00","663.00","534.97M","-0.14%"
"2023- 08- 17","697.00","800.00","807.00","674.00","546.32M","-12.77%"
"2023- 08- 16","799.00","823.00","837.00","789.00","316.38M","-2.92%"
"2023- 08- 15","823.00","846.00","847.00","804.00","125.02M","-2.72%"
"2023- 08- 14","846.00","836.00","849.00","834.00","77.81M","1.20%"
"2023- 08- 13","836.00","837.00","850.00","835.00","51.32M","-0.12%"
"2023- 08- 12","837.00","842.00","844.00","834.00","51.18M","-0.59%"
"2023- 08- 11","842.00","841.00","853.00","837.00","87.24M","0.24%"
"2023- 08- 10","840.00","852.00","855.00","828.00","165.94M","-1.41%"
"2023- 08- 09","852.00","849.00","882.00","842.00","263.01M","0.35%"
"2023- 08- 08","849.00","824.00","854.00","816.00","150.81M","3.03%"
"2023- 08- 07","824.00","828.00","833.00","801.00","205.68M","-0.48%"
"2023- 08- 06","828.00","833.00","847.00","825.00","110.28M","-0.48%"
"2023- 08- 05","832.00","842.00","842.00","807.00","211.78M","-1.19%"
"2023- 08- 04","842.00","872.00","882.00","832.00","216.47M","-3.44%"
"2023- 08- 03","872.00","902.00","904.00","869.00","202.31M","-3.33%"
"2023- 08- 02","902.00","919.00","921.00","895.00","125.89M","-1.85%"
"2023- 08- 01","919.00","906.00","920.00","889.00","187.30M","1.43%"
"2023- 07- 31","906.00","911.00","933.00","896.00","152.36M","-0.55%"
"2023- 07- 30","911.00","920.00","951.00","902.00","270.43M","-0.98%"
"2023- 07- 29","920.00","922.00","925.00","914.00","81.09M","-0.22%"
"2023- 07- 28","922.00","926.00","930.00","914.00","128.32M","-0.32%"
"2023- 07- 27","925.00","925.00","948.00","916.00","178.14M","0.11%"
"2023- 07- 26","924.00","919.00","944.00","898.00","239.62M","0.54%"
"2023- 07- 25","919.00","912.00","929.00","877.00","386.38M","0.77%"
"2023- 07- 24","912.00","956.00","961.00","892.00","441.62M","-4.60%"
"2023- 07- 23","956.00","956.00","971.00","931.00","312.31M","0.10%"
"2023- 07- 22","955.00","1,000.00","1,010.00","946.00","256.37M","-4.98%"
"2023- 07- 21","1,005.00","1,025.00","1,035.00","987.00","226.12M","-1.95%"
"2023- 07- 20","1,025.00","1,050.00","1,090.00","1,000.00","350.15M","-2.38%"
"2023- 07- 19","1,050.00","1,000.00","1,090.00","991.00","592.68M","5.00%"
"2023- 07- 18","1,000.00","947.00","1,010.00","941.00","553.46M","5.60%"
"2023- 07- 17","947.00","962.00","982.00","923.00","459.48M","-1.46%"
"2023- 07- 16","961.00","917.00","1,015.00","910.00","896.27M","4.80%"
