"날짜","종가","시가","고가","저가","거래량","변동 %"
"2022- 01- 31","31,560.0","31,090.0","31,660.0","29,860.0","389.58K","1.41%"
"2022- 01- 30","31,120.0","31,380.0","32,000.0","30,540.0","461.93K","-0.83%"
"2022- 01- 29","31,380.0","31,100.0","31,700.0","30,880.0","574.81K","0.90%"
"2022- 01- 28","31,100.0","29,950.0","31,200.0","29,600.0","758.25K","3.84%"
"2022- 01- 27","29,950.0","29,830.0","30,380.0","28,750.0","707.04K","0.47%"
"2022- 01- 26","29,810.0","29,250.0","32,000.0","28,970.0","1.16M","1.91%"
"2022- 01- 25","29,250.0","29,460.0","29,650.0","28,280.0","744.77K","-0.71%"
"2022- 01- 24","29,460.0","30,670.0","30,670.0","27,000.0","1.19M","-3.95%"
"2022- 01- 23","30,670.0","29,940.0","30,910.0","29,000.0","830.87K","2.44%"
"2022- 01- 22","29,940.0","32,280.0","32,740.0","27,140.0","1.77M","-7.22%"
"2022- 01- 21","32,270.0","35,850.0","36,140.0","31,630.0","1.44M","-10.01%"
"2022- 01- 20","35,860.0","37,800.0","38,580.0","35,500.0","1.31M","-5.16%"
"2022- 01- 19","37,810.0","39,460.0","42,230.0","37,780.0","3.14M","-4.18%"
"2022- 01- 18","39,460.0","37,750.0","41,550.0","37,320.0","2.79M","4.50%"
"2022- 01- 17","37,760.0","39,100.0","39,210.0","37,200.0","421.19K","-3.43%"
"2022- 01- 16","39,100.0","39,920.0","39,930.0","38,980.0","394.14K","-2.05%"
"2022- 01- 15","39,920.0","38,800.0","40,520.0","38,550.0","683.66K","2.89%"
"2022- 01- 14","38,800.0","36,850.0","40,620.0","36,660.0","1.61M","5.29%"
"2022- 01- 13","36,850.0","37,840.0","38,720.0","36,800.0","487.26K","-2.62%"
"2022- 01- 12","37,840.0","36,320.0","38,000.0","36,020.0","415.71K","4.21%"
"2022- 01- 11","36,310.0","34,970.0","36,520.0","34,700.0","628.29K","3.83%"
"2022- 01- 10","34,970.0","36,780.0","37,050.0","33,640.0","804.60K","-4.95%"
"2022- 01- 09","36,790.0","36,760.0","37,250.0","36,320.0","299.60K","0.08%"
"2022- 01- 08","36,760.0","37,730.0","38,310.0","35,940.0","418.40K","-2.44%"
"2022- 01- 07","37,680.0","39,090.0","39,250.0","36,150.0","911.27K","-3.63%"
"2022- 01- 06","39,100.0","39,640.0","39,950.0","38,100.0","692.66K","-1.39%"
"2022- 01- 05","39,650.0","41,710.0","42,260.0","38,050.0","764.24K","-4.94%"
"2022- 01- 04","41,710.0","42,390.0","42,570.0","41,560.0","476.59K","-1.60%"
"2022- 01- 03","42,390.0","43,010.0","43,110.0","41,900.0","446.74K","-1.46%"
"2022- 01- 02","43,020.0","42,410.0","43,580.0","41,900.0","468.43K","1.44%"
"2022- 01- 01","42,410.0","41,760.0","42,410.0","41,740.0","193.84K","1.56%"
"2021- 12- 31","41,760.0","42,050.0","43,100.0","41,200.0","342.98K","-0.69%"
"2021- 12- 30","42,050.0","41,890.0","42,700.0","41,100.0","417.10K","0.38%"
"2021- 12- 29","41,890.0","42,820.0","43,200.0","41,510.0","513.26K","-2.17%"
"2021- 12- 28","42,820.0","45,690.0","45,700.0","42,440.0","701.06K","-6.32%"
"2021- 12- 27","45,710.0","45,950.0","46,680.0","45,360.0","500.64K","-0.52%"
"2021- 12- 26","45,950.0","46,130.0","46,410.0","45,150.0","357.65K","-0.39%"
"2021- 12- 25","46,130.0","45,650.0","47,000.0","45,480.0","379.08K","1.14%"
"2021- 12- 24","45,610.0","45,440.0","46,730.0","45,000.0","684.56K","0.40%"
"2021- 12- 23","45,430.0","43,940.0","45,500.0","43,400.0","655.02K","3.41%"
"2021- 12- 22","43,930.0","43,470.0","44,760.0","43,200.0","450.42K","1.06%"
"2021- 12- 21","43,470.0","42,690.0","43,620.0","42,320.0","442.45K","1.83%"
"2021- 12- 20","42,690.0","43,570.0","43,910.0","41,920.0","586.99K","-1.84%"
"2021- 12- 19","43,490.0","43,600.0","44,950.0","43,420.0","408.17K","-0.25%"
"2021- 12- 18","43,600.0","43,160.0","44,160.0","42,500.0","392.69K","1.02%"
"2021- 12- 17","43,160.0","44,110.0","44,390.0","42,000.0","641.20K","-2.15%"
"2021- 12- 16","44,110.0","45,290.0","45,900.0","43,900.0","562.46K","-2.58%"
"2021- 12- 15","45,280.0","43,870.0","46,020.0","41,600.0","951.48K","3.21%"
"2021- 12- 14","43,870.0","42,940.0","45,720.0","41,650.0","1.32M","2.19%"
"2021- 12- 13","42,930.0","47,040.0","47,280.0","42,560.0","1.07M","-8.74%"
"2021- 12- 12","47,040.0","47,310.0","47,680.0","46,080.0","415.35K","-0.57%"
"2021- 12- 11","47,310.0","46,110.0","47,790.0","45,280.0","573.20K","2.58%"
"2021- 12- 10","46,120.0","46,900.0","48,540.0","45,750.0","1.12M","-1.73%"
"2021- 12- 09","46,930.0","50,600.0","50,930.0","46,770.0","1.10M","-7.14%"
"2021- 12- 08","50,540.0","49,470.0","52,030.0","48,580.0","2.18M","2.20%"
"2021- 12- 07","49,450.0","49,200.0","50,500.0","47,780.0","1.79M","0.47%"
"2021- 12- 06","49,220.0","48,680.0","49,880.0","43,980.0","2.44M","1.21%"
"2021- 12- 05","48,630.0","49,790.0","51,470.0","46,200.0","1.81M","-2.39%"
"2021- 12- 04","49,820.0","56,950.0","56,960.0","35,880.0","3.97M","-12.54%"
"2021- 12- 03","56,960.0","58,750.0","59,320.0","56,300.0","1.00M","-3.05%"
"2021- 12- 02","58,750.0","59,570.0","59,610.0","58,110.0","806.17K","-1.43%"
"2021- 12- 01","59,600.0","60,010.0","61,370.0","59,350.0","1.05M","-0.68%"
"2021- 11- 30","60,010.0","60,300.0","62,390.0","58,560.0","1.84M","-0.43%"
"2021- 11- 29","60,270.0","60,170.0","61,200.0","59,280.0","1.05M","0.18%"
"2021- 11- 28","60,160.0","60,070.0","60,420.0","58,000.0","1.05M","0.10%"
"2021- 11- 27","60,100.0","59,360.0","60,700.0","58,890.0","801.96K","1.18%"
"2021- 11- 26","59,400.0","62,720.0","62,920.0","59,000.0","2.35M","-5.31%"
"2021- 11- 25","62,730.0","60,450.0","67,460.0","60,000.0","5.48M","3.77%"
"2021- 11- 24","60,450.0","61,710.0","61,930.0","59,780.0","1.17M","-2.04%"
"2021- 11- 23","61,710.0","60,940.0","62,110.0","60,170.0","1.02M","1.25%"
"2021- 11- 22","60,950.0","62,790.0","62,920.0","60,350.0","916.21K","-2.93%"
"2021- 11- 21","62,790.0","63,030.0","64,110.0","62,040.0","752.42K","-0.38%"
"2021- 11- 20","63,030.0","62,620.0","63,670.0","61,150.0","856.73K","0.65%"
"2021- 11- 19","62,620.0","60,100.0","62,930.0","59,330.0","1.20M","4.12%"
"2021- 11- 18","60,140.0","62,930.0","63,410.0","59,300.0","2.02M","-4.43%"
"2021- 11- 17","62,930.0","62,590.0","63,320.0","60,520.0","1.80M","0.56%"
"2021- 11- 16","62,580.0","66,810.0","66,820.0","61,710.0","2.85M","-6.33%"
"2021- 11- 15","66,810.0","68,000.0","68,810.0","66,500.0","1.64M","-1.75%"
"2021- 11- 14","68,000.0","68,130.0","68,760.0","66,850.0","933.22K","-0.19%"
"2021- 11- 13","68,130.0","67,610.0","68,580.0","66,760.0","1.45M","0.77%"
"2021- 11- 12","67,610.0","69,360.0","69,720.0","66,520.0","2.45M","-2.54%"
"2021- 11- 11","69,370.0","70,110.0","70,610.0","68,010.0","2.37M","-1.10%"
"2021- 11- 10","70,140.0","73,490.0","77,420.0","67,070.0","8.49M","-4.48%"
"2021- 11- 09","73,430.0","68,300.0","76,940.0","67,350.0","11.91M","7.53%"
"2021- 11- 08","68,290.0","65,570.0","68,370.0","65,110.0","2.74M","4.42%"
"2021- 11- 07","65,400.0","64,150.0","66,610.0","63,900.0","1.31M","1.93%"
"2021- 11- 06","64,160.0","64,610.0","64,780.0","63,320.0","858.56K","-0.73%"
"2021- 11- 05","64,630.0","64,690.0","65,160.0","64,020.0","1.10M","-0.11%"
"2021- 11- 04","64,700.0","65,830.0","66,760.0","64,080.0","1.37M","-1.73%"
"2021- 11- 03","65,840.0","64,700.0","67,210.0","62,840.0","3.21M","1.76%"
"2021- 11- 02","64,700.0","64,050.0","65,440.0","63,400.0","1.85M","1.01%"
"2021- 11- 01","64,050.0","64,400.0","65,270.0","62,500.0","1.87M","-0.54%"
"2021- 10- 31","64,400.0","62,990.0","72,220.0","62,060.0","5.60M","2.27%"
"2021- 10- 30","62,970.0","64,500.0","64,600.0","62,020.0","1.34M","-2.13%"
"2021- 10- 29","64,340.0","63,100.0","65,120.0","62,510.0","1.73M","1.92%"
"2021- 10- 28","63,130.0","59,970.0","65,160.0","59,060.0","2.67M","5.27%"
"2021- 10- 27","59,970.0","65,820.0","66,840.0","57,560.0","3.13M","-8.92%"
"2021- 10- 26","65,840.0","67,330.0","67,530.0","65,590.0","1.13M","-2.21%"
"2021- 10- 25","67,330.0","67,270.0","68,430.0","66,820.0","948.65K","0.04%"
"2021- 10- 24","67,300.0","68,390.0","68,650.0","66,300.0","986.67K","-1.61%"
"2021- 10- 23","68,400.0","66,800.0","68,710.0","66,160.0","1.18M","2.40%"
"2021- 10- 22","66,800.0","67,910.0","70,180.0","66,150.0","2.47M","-1.61%"
"2021- 10- 21","67,890.0","67,220.0","72,830.0","67,100.0","5.79M","1.03%"
"2021- 10- 20","67,200.0","64,790.0","67,590.0","64,110.0","1.71M","3.74%"
"2021- 10- 19","64,780.0","64,800.0","65,480.0","64,020.0","777.79K","-0.03%"
"2021- 10- 18","64,800.0","65,480.0","66,110.0","64,170.0","1.29M","-1.07%"
"2021- 10- 17","65,500.0","66,400.0","67,050.0","63,740.0","991.94K","-1.36%"
"2021- 10- 16","66,400.0","66,650.0","67,680.0","65,510.0","1.56M","-0.36%"
"2021- 10- 15","66,640.0","66,400.0","69,180.0","64,270.0","4.48M","0.38%"
"2021- 10- 14","66,390.0","65,200.0","66,980.0","64,610.0","1.69M","1.84%"
"2021- 10- 13","65,190.0","65,100.0","66,010.0","63,300.0","1.29M","0.14%"
"2021- 10- 12","65,100.0","66,570.0","66,570.0","63,210.0","1.85M","-2.21%"
"2021- 10- 11","66,570.0","65,650.0","68,480.0","65,000.0","2.38M","1.37%"
"2021- 10- 10","65,670.0","67,900.0","68,630.0","65,320.0","2.07M","-3.28%"
"2021- 10- 09","67,900.0","65,600.0","71,920.0","65,100.0","4.08M","3.65%"
"2021- 10- 08","65,510.0","66,050.0","67,180.0","64,430.0","1.99M","-0.83%"
"2021- 10- 07","66,060.0","66,550.0","67,390.0","64,900.0","2.17M","-0.74%"
"2021- 10- 06","66,550.0","65,270.0","67,790.0","61,910.0","4.31M","1.96%"
"2021- 10- 05","65,270.0","64,240.0","66,560.0","63,350.0","2.52M","1.67%"
"2021- 10- 04","64,200.0","65,170.0","65,430.0","61,960.0","2.15M","-1.47%"
"2021- 10- 03","65,160.0","65,130.0","66,610.0","63,110.0","2.42M","0.02%"
"2021- 10- 02","65,150.0","62,890.0","67,740.0","61,820.0","4.47M","3.61%"
"2021- 10- 01","62,880.0","57,400.0","64,190.0","57,060.0","4.00M","9.55%"
"2021- 09- 30","57,400.0","55,610.0","57,550.0","55,300.0","1.50M","3.22%"
"2021- 09- 29","55,610.0","55,130.0","57,150.0","54,460.0","1.28M","0.89%"
"2021- 09- 28","55,120.0","55,930.0","59,500.0","55,000.0","2.33M","-1.43%"
"2021- 09- 27","55,920.0","57,780.0","58,770.0","55,900.0","1.02M","-3.22%"
"2021- 09- 26","57,780.0","58,260.0","59,010.0","55,360.0","1.62M","-0.86%"
"2021- 09- 25","58,280.0","58,100.0","60,870.0","56,550.0","1.65M","0.31%"
"2021- 09- 24","58,100.0","62,330.0","62,850.0","55,900.0","2.24M","-6.79%"
"2021- 09- 23","62,330.0","63,410.0","64,210.0","59,920.0","1.42M","-1.69%"
"2021- 09- 22","63,400.0","56,990.0","63,640.0","55,300.0","2.11M","11.38%"
"2021- 09- 21","56,920.0","61,390.0","62,920.0","55,770.0","2.46M","-7.15%"
"2021- 09- 20","61,300.0","67,940.0","68,000.0","59,700.0","3.13M","-9.77%"
"2021- 09- 19","67,940.0","69,460.0","69,460.0","67,770.0","918.54K","-2.22%"
"2021- 09- 18","69,480.0","69,020.0","70,440.0","68,400.0","1.08M","0.61%"
"2021- 09- 17","69,060.0","69,590.0","70,670.0","68,120.0","1.56M","-0.75%"
"2021- 09- 16","69,580.0","70,280.0","71,100.0","68,550.0","1.72M","-1.00%"
"2021- 09- 15","70,280.0","68,830.0","70,700.0","67,920.0","1.87M","2.27%"
"2021- 09- 14","68,720.0","67,350.0","69,070.0","66,740.0","1.53M","2.03%"
"2021- 09- 13","67,350.0","69,650.0","70,350.0","65,870.0","2.96M","-3.30%"
"2021- 09- 12","69,650.0","69,270.0","70,830.0","68,350.0","1.86M","0.55%"
"2021- 09- 11","69,270.0","69,100.0","70,530.0","67,900.0","1.61M","0.33%"
"2021- 09- 10","69,040.0","71,070.0","73,270.0","67,600.0","3.09M","-2.83%"
"2021- 09- 09","71,050.0","71,380.0","72,320.0","69,360.0","3.26M","-0.25%"
"2021- 09- 08","71,230.0","72,260.0","74,480.0","65,000.0","7.00M","-1.37%"
"2021- 09- 07","72,220.0","84,780.0","85,360.0","66,500.0","9.63M","-14.80%"
"2021- 09- 06","84,770.0","84,080.0","88,540.0","82,360.0","6.50M","0.81%"
"2021- 09- 05","84,090.0","79,740.0","84,960.0","78,690.0","5.69M","5.51%"
"2021- 09- 04","79,700.0","80,740.0","82,370.0","79,240.0","4.50M","-1.28%"
"2021- 09- 03","80,730.0","78,760.0","83,480.0","77,350.0","6.65M","2.49%"
"2021- 09- 02","78,770.0","80,060.0","81,340.0","78,130.0","5.80M","-1.49%"
"2021- 09- 01","79,960.0","74,800.0","80,390.0","73,020.0","4.98M","6.91%"
"2021- 08- 31","74,790.0","73,540.0","76,860.0","72,010.0","4.57M","1.77%"
"2021- 08- 30","73,490.0","76,310.0","77,790.0","72,830.0","3.23M","-3.73%"
"2021- 08- 29","76,340.0","76,990.0","82,150.0","75,860.0","6.58M","-0.91%"
"2021- 08- 28","77,040.0","75,430.0","78,660.0","74,800.0","5.57M","2.12%"
"2021- 08- 27","75,440.0","70,630.0","75,500.0","69,210.0","3.49M","6.90%"
"2021- 08- 26","70,570.0","74,750.0","75,270.0","70,240.0","2.73M","-5.62%"
"2021- 08- 25","74,770.0","74,120.0","76,080.0","71,330.0","3.34M","0.89%"
"2021- 08- 24","74,110.0","79,330.0","79,550.0","74,000.0","3.83M","-6.56%"
"2021- 08- 23","79,310.0","78,810.0","81,190.0","78,050.0","4.19M","0.65%"
"2021- 08- 22","78,800.0","79,890.0","80,580.0","76,800.0","3.05M","-1.36%"
"2021- 08- 21","79,890.0","82,200.0","82,410.0","79,370.0","4.27M","-2.75%"
"2021- 08- 20","82,150.0","78,800.0","82,900.0","77,510.0","5.30M","4.20%"
"2021- 08- 19","78,840.0","75,450.0","78,870.0","72,310.0","4.51M","4.52%"
"2021- 08- 18","75,430.0","75,380.0","77,420.0","70,710.0","6.87M","0.04%"
"2021- 08- 17","75,400.0","81,510.0","83,810.0","74,350.0","8.19M","-7.50%"
"2021- 08- 16","81,510.0","87,280.0","88,430.0","80,440.0","6.99M","-6.55%"
"2021- 08- 15","87,220.0","78,300.0","89,340.0","77,880.0","16.76M","11.38%"
"2021- 08- 14","78,310.0","74,120.0","78,420.0","72,120.0","9.37M","5.67%"
"2021- 08- 13","74,110.0","70,430.0","74,400.0","69,440.0","5.61M","5.23%"
"2021- 08- 12","70,430.0","70,070.0","76,050.0","68,070.0","9.65M","0.46%"
"2021- 08- 11","70,110.0","67,620.0","72,780.0","67,480.0","6.62M","3.70%"
"2021- 08- 10","67,610.0","67,720.0","68,890.0","66,500.0","4.56M","-0.15%"
"2021- 08- 09","67,710.0","66,330.0","69,270.0","63,840.0","5.74M","2.13%"
"2021- 08- 08","66,300.0","69,460.0","72,660.0","65,600.0","9.91M","-4.49%"
"2021- 08- 07","69,420.0","61,130.0","69,830.0","60,610.0","12.36M","13.58%"
"2021- 08- 06","61,120.0","60,540.0","61,800.0","59,520.0","3.17M","0.96%"
"2021- 08- 05","60,540.0","59,370.0","63,120.0","57,330.0","5.64M","2.09%"
"2021- 08- 04","59,300.0","58,310.0","60,170.0","56,940.0","2.95M","1.77%"
"2021- 08- 03","58,270.0","59,620.0","60,600.0","57,040.0","2.59M","-2.26%"
"2021- 08- 02","59,620.0","58,300.0","60,670.0","57,000.0","3.74M","2.16%"
"2021- 08- 01","58,360.0","59,450.0","63,100.0","57,820.0","5.61M","-1.67%"
"2021- 07- 31","59,350.0","58,620.0","60,460.0","57,530.0","3.47M","1.16%"
"2021- 07- 30","58,670.0","56,700.0","59,570.0","55,000.0","4.69M","3.49%"
"2021- 07- 29","56,690.0","57,030.0","57,460.0","55,850.0","2.27M","-0.53%"
"2021- 07- 28","56,990.0","57,000.0","59,330.0","55,810.0","5.30M","-0.07%"
"2021- 07- 27","57,030.0","55,860.0","57,960.0","53,310.0","6.81M","2.09%"
"2021- 07- 26","55,860.0","56,110.0","64,640.0","55,590.0","12.99M","-0.39%"
"2021- 07- 25","56,080.0","56,580.0","56,590.0","53,820.0","3.85M","5.10%"
"2021- 07- 24","53,360.0","53,270.0","53,900.0","52,170.0","1.98M","0.19%"
"2021- 07- 23","53,260.0","50,930.0","54,850.0","50,540.0","5.04M","4.60%"
"2021- 07- 22","50,920.0","50,700.0","52,290.0","49,560.0","3.19M","0.49%"
"2021- 07- 21","50,670.0","47,000.0","51,300.0","46,210.0","4.66M","7.83%"
"2021- 07- 20","46,990.0","49,770.0","50,160.0","45,510.0","4.94M","-5.45%"
"2021- 07- 19","49,700.0","49,650.0","52,350.0","48,550.0","4.78M","0.12%"
